iter	MultiClass
327	0.007580353746
328	0.007556227439
329	0.00753348561
330	0.007495770416
331	0.007463034792
332	0.007426940698
333	0.007401353093
334	0.007367892073
335	0.007341245409
336	0.007312258575
337	0.007290287243
338	0.00727110987
339	0.00723822169
340	0.007210182575
341	0.007191355074
342	0.007157788386
343	0.007127069552
344	0.007108490431
345	0.007086058043
346	0.00705750183
347	0.007030324314
348	0.006998918893
349	0.006978413726
350	0.006949697248
351	0.006922983501
352	0.006896550327
353	0.006876508782
354	0.006842556022
355	0.006815263231
356	0.006792373883
357	0.006774240617
358	0.006752006515
359	0.006721146506
360	0.006699702779
361	0.006678080784
362	0.006656695846
363	0.006636977233
364	0.006616522859
365	0.006598523119
366	0.006578627414
367	0.006563113512
368	0.006541551614
369	0.006525482414
370	0.006505844618
371	0.006481180131
372	0.006457463948
373	0.006441697171
374	0.006418324001
375	0.00639617619
376	0.006371947358
377	0.006357464156
378	0.006340798431
379	0.006319166723
380	0.006298994202
381	0.006275863255
382	0.006252282559
383	0.00623206528
384	0.006207552411
385	0.006194678803
386	0.006180249229
387	0.006162315861
388	0.006136920374
389	0.006113477212
390	0.006092712356
391	0.006077985797
392	0.006061351841
393	0.006046149622
394	0.006028901498
395	0.006012158079
396	0.005989088283
397	0.005966949533
398	0.005942488406
399	0.005926103519
400	0.005904378441
401	0.005884944816
402	0.005861124379
403	0.005837251309
404	0.005824976611
405	0.005807650269
406	0.005784610446
407	0.005766653906
408	0.005748758562
409	0.005728249809
410	0.005709926358
411	0.005696586924
412	0.005678086145
413	0.00565926886
414	0.005643686598
415	0.00562941109
416	0.005609235851
417	0.005592004856
418	0.005574518207
419	0.005555133248
420	0.005539339077
421	0.005522533493
422	0.005506489651
423	0.00548599461
424	0.00546554549
425	0.005446858195
426	0.005429652848
427	0.005417981265
428	0.005406949849
429	0.005389619399
430	0.005366691493
431	0.005347140558
432	0.00533589825
433	0.005320700495
434	0.005307507033
435	0.00529567728
436	0.005284295525
437	0.005273263646
438	0.00525655224
439	0.005246259687
440	0.00523154308
441	0.005216021085
442	0.005202970682
443	0.005192986887
444	0.005174877355
445	0.005159160184
446	0.005145572498
447	0.005130822881
448	0.005116334413
449	0.005102017506
450	0.005093179923
451	0.005077506001
452	0.005060959215
453	0.005043051854
454	0.005025372573
455	0.005012042995
456	0.004999660602
457	0.004986976032
458	0.004971145232
459	0.004957253158
460	0.004945109819
461	0.004927428718
462	0.004917734701
463	0.004908345471
464	0.004896040549
465	0.004885483978
466	0.004869232266
467	0.004860445073
468	0.004849382058
469	0.004843052568
470	0.004833965874
471	0.004819727419
472	0.004810772011
473	0.004802690925
474	0.004785436111
475	0.004774291466
476	0.004761341884
477	0.00474858699
478	0.004735497697
479	0.004719818518
480	0.00470369102
481	0.004689438975
482	0.004675636572
483	0.004660941138
484	0.004650903534
485	0.004641962842
486	0.004630311119
487	0.004619200422
488	0.004610067108
489	0.004598432488
490	0.004585039524
491	0.004576133289
492	0.004567797798
493	0.004560757056
494	0.004550407895
495	0.004542372129
496	0.004532120714
497	0.004521401537
498	0.004508399804
499	0.004496466262
500	0.004488317305
501	0.004477789114
502	0.004464414209
503	0.004456079058
504	0.004444857696
505	0.004435300884
506	0.00442208526
507	0.004412796082
508	0.004405457933
509	0.004394253823
510	0.004384614014
511	0.00437697254
512	0.004367130235
513	0.004358132027
514	0.004345341195
515	0.004338274597
516	0.004332800122
517	0.004320606107
518	0.004309099793
519	0.004301516561
520	0.004289260588
521	0.004279225722
522	0.004270745227
523	0.00426300131
524	0.004251891251
525	0.004241423942
526	0.004234079227
527	0.004227511763
528	0.004213788605
529	0.004203658836
530	0.004195263437
531	0.004188134431
532	0.004178748778
533	0.004167619258
534	0.004156697256
535	0.004144843189
536	0.004136684961
537	0.004123289558
538	0.004112525143
539	0.004104226484
540	0.004094540026
541	0.004087874573
542	0.004078463812
543	0.004068326613
544	0.004059746479
545	0.004047803718
546	0.004038161957
547	0.004029194045
548	0.004019975275
549	0.004011592229
550	0.004003342183
551	0.003992408463
552	0.003987173696
553	0.003981222993
554	0.003972656153
555	0.003965458654
556	0.00395787361
557	0.003951403567
558	0.003941222367
559	0.003932948042
560	0.003924245228
561	0.003919006497
562	0.003910719928
563	0.003903255661
564	0.003893995016
565	0.003883510812
566	0.003873241527
567	0.00386802989
568	0.003861167254
569	0.003852957805
570	0.00384677539
571	0.003839684973
572	0.003829815558
573	0.003822731504
574	0.003811136553
575	0.003804771543
576	0.00379457077
577	0.003784654342
578	0.003776372107
579	0.003770502581
580	0.003761366116
581	0.003752732611
582	0.003746435094
583	0.003738450102
584	0.003729967711
585	0.003721562766
586	0.003713754368
587	0.003706741638
588	0.003698558164
589	0.0036888422
590	0.003681769874
591	0.003674468161
592	0.003666680436
593	0.003660247031
594	0.003651419734
595	0.003642517689
596	0.003634656096
597	0.003627045791
598	0.003618054159
599	0.003607031929
600	0.003598641016
601	0.00359194475
602	0.003585675664
603	0.003580512709
604	0.003574055895
605	0.003566630061
606	0.003559426658
607	0.00355417817
608	0.003547350057
609	0.003541207178
610	0.003534485329
611	0.003528330651
612	0.003520628507
613	0.003511894716
614	0.003503012343
615	0.003497522176
616	0.003490757663
617	0.003485638794
618	0.003477414427
619	0.003471654196
620	0.003466088416
621	0.003458564313
622	0.00345255019
623	0.003446407564
624	0.003438150127
625	0.00343410799
626	0.003429402372
627	0.003423844909
628	0.003418114623
629	0.003414328369
630	0.003409484485
631	0.00340513386
632	0.003399304108
633	0.003394328619
634	0.003390153699
635	0.003384098715
636	0.00337792693
637	0.003373232156
638	0.00336444216
639	0.003358326893
640	0.003352125762
641	0.003347156783
642	0.003342841815
643	0.003334449695
644	0.003326434361
645	0.003318890546
646	0.003313324482
647	0.003308220942
648	0.003304055971
649	0.003298338445
650	0.003294159427
651	0.003289177567
652	0.003283205863
653	0.003279004776
654	0.003271985413
655	0.003265808692
656	0.003261652246
657	0.003256606069
658	0.003252227471
659	0.003248179997
660	0.003242100566
661	0.003235426758
662	0.003227803861
663	0.003222700263
664	0.003217466794
665	0.003213011435
666	0.003207426885
667	0.003200320015
668	0.003194848853
669	0.003189607864
670	0.003183087682
671	0.003179096203
672	0.003174172595
673	0.003167843815
674	0.003160246925
675	0.003154364888
676	0.00314824374
677	0.003143783073
678	0.00313655102
679	0.003131848928
680	0.003125805662
681	0.00312177068
682	0.003116063756
683	0.003109209553
684	0.003105241456
685	0.003099278852
686	0.003092262569
687	0.00308779485
688	0.003083456484
689	0.003079405318
690	0.003075838742
691	0.003072554202
692	0.003066430644
693	0.003062235634
694	0.003057494893
695	0.003054016624
696	0.003049211967
697	0.003044728572
698	0.003040574532
699	0.003036704477
700	0.003031387391
701	0.003027008795
702	0.003021897467
703	0.003017270219
704	0.003012624292
705	0.003007696683
706	0.003004606014
707	0.003000802151
708	0.002997309939
709	0.002990875631
710	0.00298637118
711	0.002981469844
712	0.002976641109
713	0.002972380815
714	0.002966547228
715	0.002960807037
716	0.00295589728
717	0.002950603774
718	0.002946155899
719	0.002943384287
720	0.002938973641
721	0.00293294415
722	0.002928591374
723	0.002923982993
724	0.002920589526
725	0.002914105452
726	0.002908113082
727	0.002905068601
728	0.002899135825
729	0.002895055912
730	0.002889629098
731	0.002886031892
732	0.002881928588
733	0.002878502396
734	0.002875724371
735	0.002873087037
736	0.002867130054
737	0.002861416881
738	0.002857537859
739	0.00285223435
740	0.002847452805
741	0.00284407285
742	0.002840004674
743	0.002834966111
744	0.002831825686
745	0.002827162456
746	0.002822371126
747	0.002817628696
748	0.002814283237
749	0.002808525004
750	0.002804512117
751	0.002799472815
752	0.002796331935
753	0.002790964127
754	0.002786702199
755	0.002782472133
756	0.002778924971
757	0.002775605779
758	0.00277236533
759	0.002767228198
760	0.002762165335
761	0.002758964619
762	0.002755789659
763	0.002752209488
764	0.002747747494
765	0.002744006971
766	0.002740200726
767	0.00273701748
768	0.002731798286
769	0.002727750722
770	0.002723253959
771	0.002720175858
772	0.002716792998
773	0.002712690866
774	0.002708566803
775	0.002704564056
776	0.002700938337
777	0.002695998996
778	0.002692838809
779	0.002689324804
780	0.002686490101
781	0.002681414336
782	0.002676445002
783	0.002671002432
784	0.002665866246
785	0.002661412178
786	0.002658099601
787	0.002654748106
788	0.002651808197
789	0.002648805499
790	0.002645502167
791	0.002642655097
792	0.002639988842
793	0.00263692642
794	0.002632860523
795	0.002630714962
796	0.002627722528
797	0.002624746212
798	0.002621279556
799	0.002617832764
800	0.002612331249
801	0.00260662744
802	0.002602478328
803	0.002599175134
804	0.002595273721
805	0.002590980643
806	0.002586488256
807	0.002581835668
808	0.002578675456
809	0.00257435074
810	0.002572156893
811	0.002568960889
812	0.002565206935
813	0.002560837278
814	0.002556613633
815	0.00255407877
816	0.002551460869
817	0.002547182762
818	0.002543409212
819	0.002540179819
820	0.002537314305
821	0.002533099298
822	0.002528394226
823	0.002523861832
824	0.002521446667
825	0.002516147888
826	0.002513697115
827	0.002511547231
828	0.002509630099
829	0.002505970634
830	0.002502880793
831	0.002500670164
832	0.002497015395
833	0.002494913677
834	0.002491829341
835	0.002489196813
836	0.002484494828
837	0.00248210841
838	0.002480026911
839	0.002477014816
840	0.002474505047
841	0.002470887976
842	0.002468400334
843	0.002465208373
844	0.002461152423
845	0.002456944091
846	0.002453791456
847	0.002449841563
848	0.002446919827
849	0.00244270378
850	0.002439777699
851	0.002437419556
852	0.002434051902
853	0.002431138227
854	0.002429320049
855	0.002425224839
856	0.002421595823
857	0.002418445088
858	0.002414471262
859	0.002410516214
860	0.002407721003
861	0.002404828534
862	0.002400807971
863	0.002396519096
864	0.002394137692
865	0.002391275384
866	0.002388202768
867	0.002384329587
868	0.002380349153
869	0.002377647633
870	0.002375771712
871	0.00237319614
872	0.002371013672
873	0.002369045758
874	0.002364894107
875	0.002362985772
876	0.002360653542
877	0.002358846494
878	0.002357362443
879	0.002352936892
880	0.002350806867
881	0.00234875776
882	0.002346465708
883	0.002342191336
884	0.00233913959
885	0.00233546202
886	0.002331890938
887	0.002329659571
888	0.002325214914
889	0.002321781224
890	0.002319308731
891	0.002317204368
892	0.002313792286
893	0.002310677001
894	0.002308021187
895	0.002305332177
896	0.002302968111
897	0.002299509693
898	0.00229758313
899	0.002294560142
900	0.002292244242
901	0.002288583143
902	0.002286953569
903	0.00228468105
904	0.002282456808
905	0.002278787777
906	0.002275749548
907	0.00227407599
908	0.002270469363
909	0.002268137971
910	0.002265263396
911	0.002261706964
912	0.002259091348
913	0.002256638622
914	0.002254859227
915	0.002252459348
916	0.002250317316
917	0.002246798771
918	0.002244237939
919	0.002241420235
920	0.00223885337
921	0.002235005987
922	0.002231716523
923	0.002229327175
924	0.002226386622
925	0.002223401632
926	0.002221330082
927	0.002218077463
928	0.002215648171
929	0.002211707387
930	0.00220871725
931	0.002205041586
932	0.002203004714
933	0.002200530264
934	0.002198448872
935	0.002195478317
936	0.002192731371
937	0.002189536485
938	0.0021868432
939	0.002183589758
940	0.002179735928
941	0.002177738953
942	0.002174316657
943	0.002172076475
944	0.002169985806
945	0.002167745688
946	0.002166167983
947	0.002164040373
948	0.002161659974
949	0.00215998257
950	0.002156853382
951	0.002154034445
952	0.002151640522
953	0.002149822093
954	0.002146561826
955	0.002143438786
956	0.002141528775
957	0.002139016021
958	0.002136030688
959	0.002133567828
960	0.002130478006
961	0.002128137209
962	0.002126180985
963	0.002124666938
964	0.002123226712
965	0.002120172918
966	0.002117268995
967	0.002114951192
968	0.002112033806
969	0.002108003414
970	0.002106229444
971	0.002104169312
972	0.002101249602
973	0.002099394786
974	0.002096718776
975	0.002094774622
976	0.002092480415
977	0.002089404136
978	0.002087528911
979	0.00208532721
980	0.002082957515
981	0.002081143619
982	0.002077967029
983	0.00207610207
984	0.002073568966
985	0.002071711305
986	0.002069377948
987	0.002066385467
988	0.002063570422
989	0.002060674073
990	0.002057221198
991	0.002053998561
992	0.002051437671
993	0.002048973126
994	0.002046029152
995	0.00204311009
996	0.00204071378
997	0.002037394674
998	0.00203472326
999	0.002032082335
99	0.001990246232
